epoch,train_loss,train_cindex,test_loss,test_cindex
0,3.013820505142212,0.7974694692343823,3.130814552307129,0.7904160084254871
1,2.7954412698745728,0.817960310004697,3.0276520252227783,0.8114797261716693
2,2.6502615451812743,0.8297029121653359,2.8955743312835693,0.8220115850447604
3,2.544405484199524,0.842443635509629,2.7714779376983643,0.8341232227488151
4,2.4032897472381594,0.8622299201503053,2.676752805709839,0.8351764086361243
5,2.3184889793395995,0.8781998590887741,2.5937142372131348,0.8499210110584519
6,2.222664165496826,0.8956669798027243,2.5086209774017334,0.8699315429173249
7,2.119602632522583,0.9141028651949272,2.384648561477661,0.8925750394944708
8,2.0757840633392335,0.9310709253170503,2.2685816287994385,0.9152185360716166
9,1.9287884473800658,0.9427548144668859,2.1832032203674316,0.923117430226435
10,1.9093439340591432,0.949301315171442,2.1020071506500244,0.9246972090573986
11,1.8428008556365967,0.952647956787224,1.9720197916030884,0.9315429173249078
12,1.7658493280410767,0.9495068107092531,1.855379343032837,0.9415481832543444
13,1.6751299619674682,0.9551432597463598,1.8417199850082397,0.943127962085308
14,1.6538186550140381,0.9584311883513387,1.8671221733093262,0.9415481832543444
15,1.6122961044311523,0.9653593236261155,1.7746590375900269,0.9457609268035808
16,1.5485702991485595,0.9651244715829028,1.7164156436920166,0.9489204844655081
17,1.5052350878715515,0.9686178957256928,1.6652666330337524,0.9505002632964719
18,1.5480600118637085,0.9696453734147487,1.5941226482391357,0.9536598209583992
19,1.4561494946479798,0.9710251291686237,1.5390948057174683,0.9594523433385993
20,1.4565292596817017,0.9705847815875999,1.598477840423584,0.9531332280147446
21,1.3874527096748352,0.9719938938468765,1.5616958141326904,0.9557661927330173
22,1.7817479848861695,0.9724929544387036,1.533780574798584,0.9583991574512901
23,1.44501051902771,0.9702618600281823,1.5119001865386963,0.9541864139020537
24,1.4409830808639525,0.9729626585251292,1.4394327402114868,0.9652448657187994
25,1.4728464603424072,0.9732268670737435,1.4131524562835693,0.9626119010005266
26,1.4543704032897948,0.9744598403006106,1.4073612689971924,0.9626119010005266
27,1.4015169858932495,0.9743424142790043,1.402126669883728,0.9647182727751448
28,1.416076135635376,0.9721993893846876,1.491202712059021,0.9568193786203265
29,1.4239890813827514,0.9719058243306716,1.510305643081665,0.9578725645076356
