epoch,train_loss,train_cindex,test_loss,test_cindex
0,2.928637742996216,0.8138856300574557,3.2637696266174316,0.8029650884744142
1,2.7487279891967775,0.839635411966429,3.135885000228882,0.820181731229077
2,2.575058698654175,0.8519688355443251,2.9883601665496826,0.830703012912482
3,2.4120896100997924,0.8646933188942033,2.8340134620666504,0.8436154949784792
4,2.3539931774139404,0.8762446229281352,2.701537609100342,0.8555714968914395
5,2.243603801727295,0.8960081821736907,2.5739409923553467,0.8785270205643233
6,2.1225842475891112,0.9164335348795235,2.4589946269989014,0.896700143472023
7,2.0318780183792113,0.930812501880095,2.356566905975342,0.9124820659971306
8,1.893983817100525,0.940769485305177,2.2444534301757812,0.9163079866092778
9,1.8405765533447265,0.9470565231778119,2.163356065750122,0.9215686274509803
10,1.7899347424507142,0.9548175555756099,2.0638418197631836,0.926829268292683
11,1.7019786596298219,0.960683452155341,1.977134346961975,0.9325681492109039
12,1.6241880893707275,0.9653761694191259,1.909862995147705,0.9406982305117169
13,1.5369785666465758,0.9644737237914749,1.9004424810409546,0.9368723098995696
14,1.5480350494384765,0.9685046475949824,1.843712568283081,0.9392635102821616
15,1.5272802710533142,0.9670306530698192,1.78582763671875,0.9378287900526064
16,1.5215801000595093,0.9650151911680654,1.778668761253357,0.9402199904351984
17,1.4700942873954772,0.9688054628041994,1.745500087738037,0.945480631276901
18,1.3930083751678466,0.9719038594591343,1.7739561796188354,0.9473935915829746
19,1.3786706328392029,0.9737989952772013,1.7634788751602173,0.9493065518890483
20,1.3479727506637573,0.9773486147459616,1.6905288696289062,0.9540889526542324
21,1.3826419711112976,0.9803567668381313,1.604174256324768,0.9574366331898613
22,1.3179795026779175,0.9798453809824624,1.6038342714309692,0.9550454328072693
23,1.3251338362693788,0.9762656799927805,1.612877368927002,0.9512195121951219
24,1.362939989566803,0.9800860331498361,1.5721925497055054,0.9540889526542324
25,1.4251015186309814,0.9796949733778539,1.5325320959091187,0.9574366331898613
26,1.2673194885253907,0.9756339680534247,1.5511977672576904,0.9550454328072693
27,1.2853556156158448,0.9786421201455946,1.6072442531585693,0.9550454328072693
28,1.2220381259918214,0.9802364407544445,1.6505697965621948,0.9555236728837877
29,1.3009588479995728,0.9795144842523238,1.6719549894332886,0.953610712577714
