epoch,train_loss,train_cindex,test_loss,test_cindex
0,3.014274740219116,0.8012681316772344,3.1326639652252197,0.7570621468926554
1,2.8027814388275147,0.8261096152175801,3.0270702838897705,0.7858757062146893
2,2.6747095584869385,0.8353455514056574,2.8946003913879395,0.8016949152542373
3,2.5202011108398437,0.8452184487101537,2.7725939750671387,0.8124293785310734
4,2.4700738906860353,0.8574075682561741,2.6942386627197266,0.8220338983050848
5,2.3720762491226197,0.876082110078462,2.598972797393799,0.8457627118644068
6,2.2714951753616335,0.8978256463707692,2.4675140380859375,0.8627118644067797
7,2.1995442628860475,0.916384377080981,2.342365264892578,0.8836158192090395
8,2.099903440475464,0.9308028605344683,2.242288827896118,0.8988700564971751
9,1.99552640914917,0.9385332522655548,2.1693384647369385,0.9101694915254237
10,1.881801700592041,0.9486667245722227,2.0333011150360107,0.9231638418079096
11,1.790539264678955,0.9540808940617852,1.913217544555664,0.9310734463276836
12,1.762645959854126,0.959089724659081,1.8489867448806763,0.9350282485875706
13,1.711076521873474,0.9632299719158053,1.7720118761062622,0.9423728813559322
14,1.6292730808258056,0.9687889052954631,1.6610649824142456,0.9570621468926553
15,1.6065476417541504,0.9703234025304728,1.635031819343567,0.9542372881355933
16,1.7491697549819947,0.9683835664031963,1.6172817945480347,0.9497175141242938
17,1.5112837076187133,0.9691363386316917,1.6453421115875244,0.9474576271186441
18,1.4885190725326538,0.9709893164249109,1.652527093887329,0.9468926553672317
19,1.5099270820617676,0.9722921914357683,1.6315991878509521,0.9480225988700565
20,1.537811005115509,0.9729581053302064,1.5865832567214966,0.9491525423728814
21,1.421249794960022,0.9757665247980544,1.556374430656433,0.9536723163841808
22,1.427912998199463,0.9737108775587018,1.549285888671875,0.9502824858757062
23,1.4298593521118164,0.9769246359188164,1.5110664367675781,0.9548022598870056
24,1.3960121035575868,0.9762876748023973,1.5361769199371338,0.9514124293785311
25,1.3406062722206116,0.978980283158169,1.508508324623108,0.9548022598870056
26,1.3400764226913453,0.9810069776195026,1.4545304775238037,0.9559322033898305
27,1.314195942878723,0.9810648831755407,1.4123164415359497,0.9570621468926553
28,1.3234736323356628,0.9811227887315788,1.380303978919983,0.9587570621468926
29,1.2910110712051392,0.9774747387011784,1.4190809726715088,0.9570621468926553
