epoch,train_loss,train_cindex,test_loss,test_cindex
0,2.8305887937545777,0.8278404815650865,3.239513397216797,0.7402101241642789
1,2.606382632255554,0.8481264108352145,3.1405622959136963,0.7645654250238777
2,2.423724627494812,0.8664860797592174,3.035808563232422,0.7831900668576887
3,2.320139455795288,0.8805417607223476,2.9475114345550537,0.7932187201528176
4,2.2669474601745607,0.8899322799097066,2.8880438804626465,0.8046800382043935
5,2.175149917602539,0.9074793077501881,2.782841444015503,0.830945558739255
6,2.0685309886932375,0.9227088036117381,2.6906707286834717,0.8424068767908309
7,2.0384175062179564,0.9338148984198645,2.606980562210083,0.8486150907354346
8,1.8758604764938354,0.9471482317531978,2.486609935760498,0.8739255014326648
9,1.7917726993560792,0.9487133182844244,2.442436456680298,0.8772683858643744
10,1.774593448638916,0.9530775018811136,2.36222243309021,0.89207258834766
11,1.7492695093154906,0.9593378480060195,2.2381632328033447,0.9006685768863419
12,1.911586582660675,0.9641534988713318,2.122994899749756,0.9159503342884432
13,1.6356038093566894,0.9644243792325057,2.098034620285034,0.9216809933142311
14,1.6755238771438599,0.9584048156508653,2.1971311569213867,0.9087870105062082
15,1.5986850142478943,0.9640331075996991,2.0437140464782715,0.9269340974212035
16,1.5809381246566772,0.9653875094055681,1.9638209342956543,0.9350525310410697
17,1.5318179845809936,0.9666817155756208,2.009341239929199,0.9235912129894938
18,1.519711184501648,0.9688186606471031,2.016082286834717,0.9302769818529131
19,1.4954378724098205,0.9690594431903687,1.9640445709228516,0.9293218720152817
20,1.4985044240951537,0.9706847253574116,1.9146533012390137,0.9350525310410697
21,1.5073521137237549,0.9741158765989466,1.8562289476394653,0.938872970391595
22,1.4545478105545044,0.974627539503386,1.8674230575561523,0.9355300859598854
23,1.4568095445632934,0.9764334085778781,1.860779881477356,0.9398280802292264
24,1.3349064826965331,0.9760722347629797,1.8637022972106934,0.9422158548233047
25,1.4820659160614014,0.9769149736644094,1.9149580001831055,0.938872970391595
26,1.3448788404464722,0.9773965387509406,1.8601771593093872,0.940305635148042
27,1.420347809791565,0.9789315274642588,1.855939507484436,0.943170964660936
28,1.3105573058128357,0.9796538750940557,1.8373459577560425,0.9426934097421203
29,1.3297751903533936,0.9791422121896163,1.7955659627914429,0.941738299904489
