epoch,train_loss,train_cindex,test_loss,test_cindex
0,2.875725030899048,0.8061265494111465,3.2421460151672363,0.7670405522001725
1,2.6596181392669678,0.8277642113072239,3.1424787044525146,0.7877480586712683
2,2.528917694091797,0.8476708602516151,3.05973744392395,0.8054357204486626
3,2.3824729919433594,0.8627863126333034,3.001141309738159,0.82053494391717
4,2.344237184524536,0.8806219282247844,2.980407238006592,0.8291630716134599
5,2.1748847007751464,0.895335538314117,3.016948938369751,0.8360655737704918
6,2.089187407493591,0.911563784736175,3.069265127182007,0.8485763589301122
7,2.0569854736328126,0.9213934654261073,2.924445152282715,0.8645383951682485
8,1.9032912254333496,0.9329541590677258,2.749415397644043,0.8869715271786023
9,1.8206255197525025,0.9419492442273809,2.6953327655792236,0.8947368421052632
10,1.7495164632797242,0.950758863713641,2.6113858222961426,0.9128559102674719
11,1.6708490133285523,0.9524589657197614,2.5273959636688232,0.9158757549611735
12,1.6008228182792663,0.9597848598188619,2.4356439113616943,0.9176013805004314
13,1.5965264558792114,0.961701338443943,2.3475377559661865,0.9240724762726489
14,1.557845163345337,0.9655652066396712,2.3163108825683594,0.9292493528904228
15,1.491094446182251,0.9621340916818646,2.250556468963623,0.9305435720448663
16,1.432482123374939,0.9678217056659764,2.2262730598449707,0.9352890422778257
17,1.478089988231659,0.9681617260672004,2.356003761291504,0.9309749784296808
18,1.404793882369995,0.9675435071558839,2.3973002433776855,0.9383088869715271
19,1.411404299736023,0.9689963215974776,2.382706880569458,0.9378774805867127
20,1.4513457059860229,0.9702018484745448,2.3173959255218506,0.9370146678170836
21,1.3399927616119385,0.9723656146641526,2.0992558002471924,0.9400345125107852
22,1.3595886945724487,0.9765695032611048,1.9057363271713257,0.9469370146678171
23,1.3589956283569335,0.9773422769002503,1.8288654088974,0.9482312338222606
24,1.4273704648017884,0.9767858798800655,1.7945970296859741,0.954702329594478
25,1.297363781929016,0.9734474977589564,1.8279956579208374,0.9516824849007766
26,1.3145049571990968,0.9734165868133906,1.8590381145477295,0.9516824849007766
27,1.275083315372467,0.9761985719143148,1.9166158437728882,0.9516824849007766
28,1.2207302749156952,0.979011467960805,1.9695931673049927,0.951251078515962
29,1.3046109080314636,0.9785478037773175,2.0918703079223633,0.9542709232096636
