epoch,train_loss,train_cindex,test_loss,test_cindex
0,3.0310948371887205,0.8095338536173803,3.2696681022644043,0.7439429928741093
1,2.7881703615188598,0.8359899960828036,3.1814112663269043,0.7691211401425179
2,2.6781375885009764,0.8439147859101456,3.0751988887786865,0.7776722090261282
3,2.516869902610779,0.8528339410009944,2.987189292907715,0.7805225653206651
4,2.402090311050415,0.862295477144665,2.94561505317688,0.7966745843230404
5,2.2527823209762574,0.8729321722361165,2.899945020675659,0.8175771971496437
6,2.2019487619400024,0.8876668575044445,2.8053741455078125,0.8389548693586698
7,2.101492238044739,0.9033959080362792,2.705514430999756,0.8636579572446555
8,2.025655746459961,0.9202097206737578,2.55815052986145,0.8859857482185273
9,1.9369961977005006,0.9306354898002229,2.4518210887908936,0.8969121140142517
10,1.8657731771469117,0.9407298038388525,2.3351759910583496,0.9078384798099762
11,1.8062609910964966,0.9432006508572633,2.2857863903045654,0.910688836104513
12,1.7502143383026123,0.9528128484044958,2.2186741828918457,0.9277909738717339
13,1.5954124212265015,0.9585379817398378,2.1678435802459717,0.9377672209026128
14,1.6753003358840943,0.9607075059511254,2.103817939758301,0.93729216152019
15,1.6135338187217712,0.9643836441980294,2.0230462551116943,0.9353919239904989
16,1.6246197462081908,0.9672763431464128,1.8704746961593628,0.9448931116389548
17,1.5366014957427978,0.9676379305149607,1.7982007265090942,0.9510688836104513
18,1.475708270072937,0.9687829571820291,1.8308049440383911,0.9482185273159145
19,1.5451205492019653,0.9698074547262482,1.802100658416748,0.9529691211401425
20,1.4618105292320251,0.9716153915689879,1.7588030099868774,0.9558194774346793
21,1.3783543705940247,0.9728809473589056,1.7228909730911255,0.9586698337292161
22,1.4654954314231872,0.9727604182360563,1.6400467157363892,0.9648456057007125
23,1.4508491516113282,0.973935577183837,1.6722966432571411,0.9605700712589074
24,1.2539043307304383,0.9748094133244946,1.651784896850586,0.9600950118764846
25,1.3475458860397338,0.9733931961310152,1.701905608177185,0.9539192399049882
26,1.33666330575943,0.9756229849037273,1.6790668964385986,0.9586698337292161
27,1.257373321056366,0.9784554192906861,1.5748175382614136,0.9634204275534441
28,1.2334793567657472,0.9775514508693163,1.478752613067627,0.9724465558194775
29,1.2823676109313964,0.9794799168349052,1.4622904062271118,0.9700712589073635
